trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
24284,4458,4458,57689,57690,train,False,True,458632,train2017
24285,4647,4647,30117,30118,train,False,True,351116,train2017
24286,6125,6125,330,331,train,False,True,435081,val2017
24287,5897,5897,61829,61830,train,False,True,212525,train2017
24288,602,602,44324,44325,test,True,True,406292,train2017
24289,7800,7800,39310,39311,train,False,True,386936,train2017
24290,3429,3429,60649,60650,train,False,True,209433,train2017
24291,7945,7945,28157,28158,train,False,True,343503,train2017
24292,881,881,64483,64484,test,True,True,222921,train2017
24293,44,44,5285,5286,test,True,True,7048,train2017
24294,2883,2883,12209,12210,train,False,True,552318,train2017
24295,1861,1861,56063,56064,train,False,True,293855,train2017
24296,8721,8721,38349,38350,train,False,True,383107,train2017
24297,147,147,12065,12066,test,True,True,289791,train2017
24298,6961,6961,35239,35240,train,False,True,108627,train2017
24299,7233,7233,4021,4022,train,False,True,527510,train2017
24300,9027,9027,61555,61556,train,False,True,428447,train2017
24301,3226,3226,44267,44268,train,False,True,406061,train2017
24302,6987,6987,30485,30486,train,False,True,90293,train2017
24303,5696,5696,64065,64066,train,False,True,483446,train2017
24304,7918,7918,39315,39316,train,False,True,124805,train2017
24305,9369,9369,71679,71680,train,False,True,41802,train2017
24306,8145,8145,38469,38470,train,False,True,121443,train2017
24307,645,645,47033,47034,test,True,True,416972,train2017
24308,2634,2634,21058,21059,train,False,True,54723,train2017
24309,5814,5814,21800,21801,train,False,True,57147,train2017
24310,3263,3263,52364,52365,train,False,True,438101,train2017
24311,9404,9404,9384,9385,train,False,True,281766,train2017
24312,4819,4819,12322,12323,train,False,True,290485,train2017
24313,5975,5975,32916,32917,train,False,True,99597,train2017
24314,7601,7601,61864,61865,train,False,True,212647,train2017
24315,809,809,58668,58669,test,True,True,462505,train2017
24316,7440,7440,5219,5220,train,False,True,6810,train2017
24317,4905,4905,3973,3974,train,False,True,527363,train2017
24318,4173,4173,29283,29284,train,False,True,85644,train2017
24319,8721,8721,38349,38350,train,False,True,383107,train2017
24320,4328,4328,72275,72276,train,False,True,566491,train2017
24321,3973,3973,34745,34746,train,False,True,475567,train2017
24322,1419,1419,36162,36163,train,False,True,499307,train2017
24323,1088,1088,2186,2187,train,False,True,571313,val2017
24324,891,891,65010,65011,test,True,True,224869,train2017
24325,4058,4058,38527,38528,train,False,True,383786,train2017
24326,3481,3481,5893,5894,train,False,True,9002,train2017
24327,7945,7945,28157,28158,train,False,True,343503,train2017
24328,7192,7192,16588,16589,train,False,True,565459,train2017
24329,2949,2949,54202,54203,train,False,True,445131,train2017
24330,4905,4905,3973,3974,train,False,True,527363,train2017
24331,8982,8982,67276,67277,train,False,True,233517,train2017
24332,3122,3122,13708,13709,train,False,True,442312,train2017
24333,8003,8003,35354,35355,train,False,True,109102,train2017
24334,2246,2246,65005,65006,train,False,True,224848,train2017
24335,309,309,24638,24639,test,True,True,330084,train2017
24336,6244,6244,32076,32077,train,False,True,308722,train2017
24337,218,218,17794,17795,test,True,True,569196,train2017
24338,2076,2076,6187,6188,train,False,True,534203,train2017
24339,6130,6130,45801,45802,train,False,True,549287,train2017
24340,4110,4110,27812,27813,train,False,True,342183,train2017
24341,7928,7928,30375,30376,train,False,True,89912,train2017
24342,8279,8279,61796,61797,train,False,True,428612,train2017
24343,1129,1129,7095,7096,train,False,True,78986,train2017
24344,5496,5496,59344,59345,train,False,True,203021,train2017
24345,7866,7866,66960,66961,train,False,True,494471,train2017
24346,1993,1993,69894,69895,train,False,True,505895,train2017
24347,3129,3129,20545,20546,train,False,True,315350,train2017
24348,147,147,12065,12066,test,True,True,289791,train2017
24349,9919,9919,8278,8279,train,False,True,540750,train2017
24350,5332,5332,44378,44379,train,False,True,441258,train2017
24351,6996,6996,3943,3944,train,False,True,527270,train2017
24352,1864,1864,9105,9106,train,False,True,280976,train2017
24353,117,117,9978,9979,test,True,True,396793,train2017
24354,8877,8877,18034,18035,train,False,True,307751,train2017
24355,1172,1172,44737,44738,train,False,True,145749,train2017
24356,1724,1724,56496,56497,train,False,True,191846,train2017
24357,2536,2536,57462,57463,train,False,True,195715,train2017
24358,7693,7693,52208,52209,train,False,True,175333,train2017
24359,549,549,41623,41624,test,True,True,197068,train2017
24360,2279,2279,44688,44689,train,False,True,407705,train2017
24361,4351,4351,35575,35576,train,False,True,498916,train2017
24362,1143,1143,51243,51244,train,False,True,171622,train2017
24363,2142,2142,31412,31413,train,False,True,355830,train2017
24364,7855,7855,49667,49668,train,False,True,427471,train2017
24365,9982,9982,32692,32693,train,False,True,98739,train2017
24366,6586,6586,46130,46131,train,False,True,151259,train2017
24367,9741,9741,6466,6467,train,False,True,1803,train2017
24368,2129,2129,66315,66316,train,False,True,229848,train2017
24369,7479,7479,63105,63106,train,False,True,479620,train2017
24370,2685,2685,46812,46813,train,False,True,416186,train2017
24371,1656,1656,70230,70231,train,False,True,507252,train2017
24372,861,861,62365,62366,test,True,True,560054,train2017
24373,7800,7800,39310,39311,train,False,True,386936,train2017
24374,7440,7440,5219,5220,train,False,True,6810,train2017
24375,2871,2871,42195,42196,train,False,True,398175,train2017
24376,9605,9605,61980,61981,train,False,True,428736,train2017
24377,5445,5445,64195,64196,train,False,True,483955,train2017
24378,6290,6290,39635,39636,train,False,True,126027,train2017
24379,4843,4843,55065,55066,train,False,True,186500,train2017
24380,6460,6460,47051,47052,train,False,True,417039,train2017
24381,7498,7498,9440,9441,train,False,True,571279,train2017
24382,3764,3764,39038,39039,train,False,True,123643,train2017
24383,8792,8792,37704,37705,train,False,True,118459,train2017
24384,933,933,67363,67364,test,True,True,233873,train2017
24385,6253,6253,69069,69070,train,False,True,240490,train2017
24386,4443,4443,4782,4783,train,False,True,267690,train2017
24387,4292,4292,1851,1852,train,False,True,357430,val2017
24388,2755,2755,33138,33139,train,False,True,362563,train2017
24389,1455,1455,26200,26201,train,False,True,405515,train2017
24390,4906,4906,18197,18198,train,False,True,570412,train2017
24391,8188,8188,21245,21246,train,False,True,579673,train2017
24392,7246,7246,24441,24442,train,False,True,329341,train2017
24393,1818,1818,6160,6161,train,False,True,9843,train2017
24394,9989,9989,31234,31235,train,False,True,355168,train2017
24395,9989,9989,31234,31235,train,False,True,355168,train2017
24396,3408,3408,42565,42566,train,False,True,137371,train2017
24397,7192,7192,16588,16589,train,False,True,565459,train2017
24398,6330,6330,1488,1489,train,False,True,454750,val2017
24399,4533,4533,70261,70262,train,False,True,245232,train2017
24400,4590,4590,18094,18095,train,False,True,45835,train2017
24401,8555,8555,27494,27495,train,False,True,340983,train2017
24402,6253,6253,69069,69070,train,False,True,240490,train2017
24403,3895,3895,31790,31791,train,False,True,452761,train2017
24404,1353,1353,5048,5049,train,False,True,268468,train2017
24405,5023,5023,25951,25952,train,False,True,72898,train2017
24406,5405,5405,25988,25989,train,False,True,72998,train2017
24407,4078,4078,36851,36852,train,False,True,377361,train2017
24408,3129,3129,20545,20546,train,False,True,315350,train2017
24409,5405,5405,25988,25989,train,False,True,72998,train2017
24410,7204,7204,60007,60008,train,False,True,467696,train2017
24411,1997,1997,63509,63510,train,False,True,219063,train2017
24412,3449,3449,19682,19683,train,False,True,574885,train2017
24413,2141,2141,60054,60055,train,False,True,205700,train2017
24414,5437,5437,2639,2640,train,False,True,343218,val2017
24415,4677,4677,21658,21659,train,False,True,56684,train2017
24416,2389,2389,36332,36333,train,False,True,113021,train2017
24417,4859,4859,13417,13418,train,False,True,31540,train2017
24418,4829,4829,66438,66439,train,False,True,230268,train2017
24419,1162,1162,49821,49822,train,False,True,165937,train2017
24420,2142,2142,31412,31413,train,False,True,355830,train2017
24421,752,752,54812,54813,test,True,True,36151,train2017
24422,9504,9504,22938,22939,train,False,True,53939,train2017
24423,9603,9603,8798,8799,train,False,True,17938,train2017
24424,4987,4987,49153,49154,train,False,True,163253,train2017
24425,8948,8948,6077,6078,train,False,True,533898,train2017
24426,6058,6058,28429,28430,train,False,True,82396,train2017
24427,9220,9220,52577,52578,train,False,True,291614,train2017
24428,5556,5556,1740,1741,train,False,True,463647,val2017
24429,9982,9982,32692,32693,train,False,True,98739,train2017
24430,7949,7949,19854,19855,train,False,True,313256,train2017
24431,8737,8737,65628,65629,train,False,True,489369,train2017
24432,4328,4328,72275,72276,train,False,True,566491,train2017
24433,1997,1997,63509,63510,train,False,True,219063,train2017
24434,899,899,65414,65415,test,True,True,168803,train2017
24435,3034,3034,47116,47117,train,False,True,155198,train2017
24436,4058,4058,38527,38528,train,False,True,383786,train2017
24437,9654,9654,12340,12341,train,False,True,28392,train2017
24438,8664,8664,99,100,train,False,True,82180,val2017
24439,6143,6143,66437,66438,train,False,True,492408,train2017
24440,3140,3140,39842,39843,train,False,True,318469,train2017
24441,2326,2326,65878,65879,train,False,True,300169,train2017
24442,9388,9388,28885,28886,train,False,True,346275,train2017
24443,9496,9496,59872,59873,train,False,True,467182,train2017
24444,9338,9338,27300,27301,train,False,True,340213,train2017
24445,1924,1924,52069,52070,train,False,True,378661,train2017
24446,4026,4026,38652,38653,train,False,True,122135,train2017
24447,174,174,14567,14568,test,True,True,559145,train2017
24448,8920,8920,868,869,train,False,True,173799,val2017
24449,6264,6264,50177,50178,train,False,True,167443,train2017
24450,9434,9434,35281,35282,train,False,True,192903,train2017
24451,1670,1670,66351,66352,train,False,True,492129,train2017
24452,1519,1519,23671,23672,train,False,True,326428,train2017
24453,6660,6660,63383,63384,train,False,True,218595,train2017
24454,344,344,26243,26244,test,True,True,73997,train2017
24455,133,133,11487,11488,test,True,True,26029,train2017
24456,7139,7139,18256,18257,train,False,True,313553,train2017
24457,4328,4328,72275,72276,train,False,True,566491,train2017
24458,7257,7257,34837,34838,train,False,True,369201,train2017
24459,7632,7632,64987,64988,train,False,True,486936,train2017
24460,9710,9710,10191,10192,train,False,True,18194,train2017
24461,3254,3254,38834,38835,train,False,True,107853,train2017
24462,9517,9517,18918,18919,train,False,True,10337,train2017
24463,3390,3390,43634,43635,train,False,True,403580,train2017
24464,9592,9592,57234,57235,train,False,True,456950,train2017
24465,6251,6251,59044,59045,train,False,True,33629,train2017
24466,6580,6580,22119,22120,train,False,True,58325,train2017
24467,2142,2142,31412,31413,train,False,True,355830,train2017
24468,1632,1632,58537,58538,train,False,True,199815,train2017
24469,4759,4759,64020,64021,train,False,True,7361,train2017
24470,952,952,69130,69131,test,True,True,502860,train2017
24471,1236,1236,13275,13276,train,False,True,555405,train2017
24472,8202,8202,38150,38151,train,False,True,382316,train2017
24473,1946,1946,41377,41378,train,False,True,395046,train2017
24474,4966,4966,14955,14956,train,False,True,298242,train2017
24475,117,117,9978,9979,test,True,True,396793,train2017
24476,8128,8128,27539,27540,train,False,True,447811,train2017
24477,5057,5057,8105,8106,train,False,True,278066,train2017
24478,3167,3167,7417,7418,train,False,True,275932,train2017
24479,9236,9236,69758,69759,train,False,True,505389,train2017
24480,5333,5333,59655,59656,train,False,True,466378,train2017
24481,7432,7432,750,751,train,False,True,33109,val2017
24482,549,549,41623,41624,test,True,True,197068,train2017
24483,4821,4821,16009,16010,train,False,True,563712,train2017
24484,8877,8877,18034,18035,train,False,True,307751,train2017
24485,7693,7693,52208,52209,train,False,True,175333,train2017
24486,9313,9313,2884,2885,train,False,True,8021,val2017
24487,2559,2559,64800,64801,train,False,True,486227,train2017
24488,5238,5238,37181,37182,train,False,True,116455,train2017
24489,1455,1455,26200,26201,train,False,True,405515,train2017
24490,4844,4844,65684,65685,train,False,True,562195,train2017
24491,5594,5594,71835,71836,train,False,True,513616,train2017
24492,9605,9605,61980,61981,train,False,True,428736,train2017
24493,5861,5861,24252,24253,train,False,True,328589,train2017
24494,9689,9689,24267,24268,train,False,True,66493,train2017
24495,1975,1975,49975,49976,train,False,True,166565,train2017
24496,7754,7754,40729,40730,train,False,True,392363,train2017
24497,235,235,19573,19574,test,True,True,50256,train2017
24498,809,809,58668,58669,test,True,True,462505,train2017
24499,5433,5433,53071,53072,train,False,True,178708,train2017
24500,7610,7610,65703,65704,train,False,True,489645,train2017
24501,8817,8817,68285,68286,train,False,True,563871,train2017
24502,6631,6631,58396,58397,train,False,True,557496,train2017
24503,4353,4353,10461,10462,train,False,True,547229,train2017
24504,6772,6772,45525,45526,train,False,True,148955,train2017
24505,861,861,62365,62366,test,True,True,560054,train2017
24506,8355,8355,40146,40147,train,False,True,390087,train2017
24507,4730,4730,40977,40978,train,False,True,131172,train2017
24508,9925,9925,70658,70659,train,False,True,139151,train2017
24509,8664,8664,99,100,train,False,True,82180,val2017
24510,7970,7970,56752,56753,train,False,True,192878,train2017
24511,8184,8184,62281,62282,train,False,True,214256,train2017
24512,4412,4412,23326,23327,train,False,True,325043,train2017
24513,5405,5405,25988,25989,train,False,True,72998,train2017
24514,1783,1783,64888,64889,train,False,True,486533,train2017
24515,4073,4073,47180,47181,train,False,True,417597,train2017
24516,7441,7441,65255,65256,train,False,True,225755,train2017
24517,8805,8805,825,826,train,False,True,313562,val2017
24518,8877,8877,18034,18035,train,False,True,307751,train2017
24519,2669,2669,14949,14950,train,False,True,298225,train2017
24520,9209,9209,23057,23058,train,False,True,324040,train2017
24521,7527,7527,639,640,train,False,True,108253,val2017
