method,image_id,candidate_index,uses_ground_truth,diagnostic_only,deployable,ranking_scores
Mismatched-C-5,6750,0,False,False,True,"[0.6045320255855884, 0.5560826283632109, 0.5527828306145823, 0.5714380421478538, 0.5504307474207479, 0.4944512899168807, 0.5524255550505508, 0.5435754534229317]"
Mismatched-C-5,6759,6,False,False,True,"[0.6420568868520249, 0.6274381523602007, 0.643240878738427, 0.6165861952075045, 0.6252367061982852, 0.6501742677914729, 0.6557399656818061, 0.616111582469554]"
Mismatched-C-5,6770,3,False,False,True,"[0.577800882877092, 0.5933502994550328, 0.5981553052597414, 0.6323879317157008, 0.6018778587417347, 0.6076356971217082, 0.6226961409621847, 0.5773059641324904]"
Mismatched-C-5,6991,0,False,False,True,"[0.7144065613632962, 0.655587014939, 0.5834120363787125, 0.6088196605800895, 0.6002856550869912, 0.5748405054523577, 0.5598063265049158, 0.6698150991661298]"
Mismatched-C-5,7306,3,False,False,True,"[0.5718974203119677, 0.6451446621426338, 0.5723043554347509, 0.6808957735129457, 0.6742943781832094, 0.635805802054362, 0.5597781331363816, 0.6665251297631248]"
Mismatched-C-5,7355,2,False,False,True,"[0.6284624982890121, 0.7060505530915882, 0.7106244813577922, 0.5940271614059479, 0.6645204600234262, 0.6242249143702712, 0.5967930308288418, 0.6977083629290681]"
Mismatched-C-5,7899,6,False,False,True,"[0.5401397480741128, 0.6298633226822948, 0.6121984087649073, 0.6621746439737645, 0.5479937198225908, 0.6469549877398227, 0.6738386020201401, 0.5776495409414755]"
Mismatched-C-5,8061,2,False,False,True,"[0.5576859873128375, 0.4275222989920548, 0.6056227432490764, 0.5605035045594553, 0.5405980964935966, 0.5156279586842776, 0.48564528658090894, 0.5282691739971578]"
Mismatched-C-5,8215,7,False,False,True,"[0.4699617267895877, 0.4358665181023733, 0.36209060377024177, 0.5654543882097677, 0.5157906885851768, 0.550363695396863, 0.45149988007577857, 0.5898899670167419]"
Mismatched-C-5,8234,7,False,False,True,"[0.6373135505024375, 0.6411674904115594, 0.6669553191848815, 0.5785767428994024, 0.6526731758033573, 0.6014232309687568, 0.6658674139566039, 0.687176347168087]"
Mismatched-C-5,8238,4,False,False,True,"[0.747161651402199, 0.7324481516924888, 0.7305778876792525, 0.6698875328964913, 0.7873742626303752, 0.6578794451711552, 0.7106737483099501, 0.6439714981138884]"
Mismatched-C-5,8275,6,False,False,True,"[0.6520940592586204, 0.6211736652085069, 0.6611409933799588, 0.6395834906416595, 0.68106929065393, 0.6380003800138963, 0.6865700403227618, 0.618948547594245]"
Mismatched-C-5,8367,6,False,False,True,"[0.6054328527183692, 0.612381203365183, 0.5773524314518763, 0.5985241467011382, 0.6073977656961036, 0.5865396337929283, 0.6432332610885019, 0.6075730574782663]"
Mismatched-C-5,8828,2,False,False,True,"[0.6864768357685533, 0.6980049510746685, 0.7375381328265831, 0.7336161766664338, 0.7066163387121853, 0.7132578873684658, 0.6911155621782974, 0.6952788967833559]"
Mismatched-C-5,8862,2,False,False,True,"[0.5660715439994073, 0.6313861207517086, 0.6375805779994117, 0.6344664730456269, 0.6128642687813666, 0.5010820333161404, 0.6042525371971204, 0.5531005738565875]"
Mismatched-C-5,8926,4,False,False,True,"[0.7120604474993789, 0.5378592347066797, 0.7108840023810852, 0.6143963618087485, 0.7442620512236054, 0.6671694031999604, 0.7345039111411396, 0.5788420114050467]"
Mismatched-C-5,9188,7,False,False,True,"[0.534742001082534, 0.5429184194876194, 0.5457259149683258, 0.5103481915346585, 0.5311229062638159, 0.5505225313190529, 0.5372970512825626, 0.561459629611561]"
Mismatched-C-5,9298,5,False,False,True,"[0.5117764633746414, 0.5586224613174005, 0.5979020072745858, 0.5992287098322744, 0.6255203249014973, 0.6591145083206784, 0.628415772469034, 0.5427943405985652]"
Mismatched-C-5,9376,4,False,False,True,"[0.7269172849390213, 0.7333949981898473, 0.7187584327410644, 0.717999542416404, 0.7407591545166108, 0.6983987767534481, 0.7407454375460186, 0.7197175347405567]"
Mismatched-C-5,9712,6,False,False,True,"[0.4447997512725721, 0.5745206218365688, 0.5240498328803287, 0.4699079387530598, 0.6158021896768455, 0.5713470438139834, 0.6395806795018384, 0.5607697710312519]"
Mismatched-C-5,9877,2,False,False,True,"[0.6346587915614601, 0.6246791611624745, 0.6642858455640903, 0.6081936176363275, 0.6131482450220344, 0.5707758697731196, 0.6222626166650758, 0.6214113542657593]"
Mismatched-C-5,10115,3,False,False,True,"[0.6355909497306249, 0.732883038004728, 0.5393286562478845, 0.7446386708236618, 0.7324776051102659, 0.5750856815982366, 0.7038916426203472, 0.6683365830647447]"
Mismatched-C-5,10191,0,False,False,True,"[0.6919147972768012, 0.6462238736870914, 0.6824306895597765, 0.6536485881126182, 0.6721791034931686, 0.6449332254106208, 0.6397544057365653, 0.6210376029621836]"
Mismatched-C-5,10361,4,False,False,True,"[0.626842118824835, 0.6608666340233889, 0.6537289638028004, 0.6613456060601253, 0.7378788024981848, 0.6799642064994236, 0.6482618201154418, 0.5694155898641918]"
Mismatched-C-5,10602,7,False,False,True,"[0.7748610847252927, 0.7605800598353822, 0.770244957134822, 0.7429738759917841, 0.7717057945653436, 0.7327818085798814, 0.7621243615613257, 0.7753825460525083]"
Mismatched-C-5,10622,2,False,False,True,"[0.5721545914269299, 0.5983766059835711, 0.6706855301430354, 0.46701138417476507, 0.6166768778199332, 0.6262763237916351, 0.6568619999203114, 0.4733186822382336]"
Mismatched-C-5,11050,4,False,False,True,"[0.5931223622976238, 0.5283906833202153, 0.6130524830630375, 0.6368225301612519, 0.7634576354977448, 0.6751564326579483, 0.6884503578617864, 0.639350689050367]"
Mismatched-C-5,11274,5,False,False,True,"[0.647576051522988, 0.6915722740829131, 0.7575846114013278, 0.706822368565212, 0.7167963186817973, 0.7781471549255097, 0.7600782620774214, 0.7260387273278592]"
Mismatched-C-5,11493,3,False,False,True,"[0.5842354796622544, 0.6236571486633846, 0.6142501612581808, 0.7479125405956704, 0.5591481562054479, 0.5887540026215068, 0.4880696845565951, 0.5187151481405324]"
Mismatched-C-5,11757,5,False,False,True,"[0.5552431537390424, 0.5354193788612825, 0.5201807954829651, 0.5558454833418236, 0.5701805400822612, 0.5948974465020969, 0.4609632771879406, 0.4599554286117136]"
Mismatched-C-5,11886,2,False,False,True,"[0.6364928075774505, 0.6291611157375747, 0.6698716327030221, 0.6236766334877188, 0.662179029096233, 0.654232499082923, 0.6171960329628569, 0.6342805484158017]"
Mismatched-C-5,12122,1,False,False,True,"[0.5716685178647938, 0.598212406106321, 0.5635877145976482, 0.5129769352251904, 0.5631955258870914, 0.5728003281050091, 0.513003813528425, 0.5207242640359868]"
Mismatched-C-5,12225,5,False,False,True,"[0.6372550219061637, 0.6492429976015545, 0.6175894942521205, 0.609383473150083, 0.5331500451643683, 0.699333868205068, 0.6548610709155472, 0.5951678292945802]"
Mismatched-C-5,12292,4,False,False,True,"[0.5847211688862672, 0.5761192245162228, 0.672584269913945, 0.6930411642963005, 0.7136371666849943, 0.6344815786784873, 0.6541872192028171, 0.64421636216804]"
Mismatched-C-5,12340,7,False,False,True,"[0.6868526890778857, 0.7109511491305959, 0.6996040392453504, 0.5795081589665757, 0.696426241682276, 0.7254768012811574, 0.695169615241475, 0.7369089602127465]"
Mismatched-C-5,12386,0,False,False,True,"[0.6845421589630032, 0.5695566619039009, 0.6241599976610164, 0.6159341746308544, 0.6625322345775606, 0.6179449185265211, 0.5980674570279408, 0.5850211386473482]"
Mismatched-C-5,12597,2,False,False,True,"[0.4384761289557033, 0.5273736711781902, 0.6213699182247623, 0.5154879113505899, 0.5098614364438869, 0.5502284468213926, 0.44934118712885623, 0.5094656536107399]"
Mismatched-C-5,13041,1,False,False,True,"[0.5530061236384947, 0.652718263512231, 0.5878785302552725, 0.5584967340285335, 0.5673197199746303, 0.5905818612894549, 0.5861972584008261, 0.6470772566485482]"
Mismatched-C-5,13134,6,False,False,True,"[0.6335761074178068, 0.6402723615156969, 0.620417937902257, 0.6082359530962262, 0.6125940080707803, 0.6280415350633699, 0.695171056293774, 0.62520321619958]"
Mismatched-C-5,13223,7,False,False,True,"[0.6237442458744473, 0.6673252958106795, 0.6341748749006599, 0.563256455506966, 0.6705658363513978, 0.6870690179437184, 0.6330630033307711, 0.7234112617194428]"
Mismatched-C-5,13298,3,False,False,True,"[0.5451150329307392, 0.5266120831303716, 0.5086636858828276, 0.6106261685864476, 0.5893734546274387, 0.5432606260862026, 0.5984686539620295, 0.5420327869626755]"
Mismatched-C-5,13587,4,False,False,True,"[0.6071340222750963, 0.5679370409855974, 0.5407178536295656, 0.5504636800116971, 0.6393975944971613, 0.6168723854597359, 0.5510406161031505, 0.5771748927536064]"
Mismatched-C-5,13703,2,False,False,True,"[0.5410829141428827, 0.63350988153493, 0.7059976650753268, 0.5245164413808984, 0.5590524589344065, 0.5569215716630709, 0.6128252166591067, 0.6313246341230676]"
Mismatched-C-5,13741,1,False,False,True,"[0.5810471382563309, 0.6171493496969562, 0.5856457978679499, 0.533272621906382, 0.5003628966890483, 0.5721770736742631, 0.5788797041166757, 0.5605899793965083]"
Mismatched-C-5,13749,1,False,False,True,"[0.49860337094219837, 0.5527693758618559, 0.5182461923086832, 0.548972516793452, 0.468936987085817, 0.4599733415330424, 0.5111949437448426, 0.4004604585363498]"
Mismatched-C-5,13826,1,False,False,True,"[0.6271346708396504, 0.726635859375582, 0.7071917453120722, 0.6468341675764897, 0.6058406185680958, 0.6994028021015439, 0.6399454072298456, 0.6812759650101299]"
Mismatched-C-5,13842,0,False,False,True,"[0.6482620127503813, 0.6185731152907752, 0.6323112888784638, 0.6273332526174731, 0.6350832721754264, 0.6135682421585384, 0.6192684779991375, 0.6471593135592362]"
Mismatched-C-5,13879,6,False,False,True,"[0.5953684051225404, 0.5918215290278881, 0.668527038173307, 0.5524235940385769, 0.612233181386062, 0.6541971741469512, 0.6783728306850265, 0.6757617289748892]"
Mismatched-C-5,13895,4,False,False,True,"[0.6237687009451535, 0.5858501877898874, 0.6123069379316246, 0.588448069144002, 0.6722197417854804, 0.6430156598741418, 0.5740831733068363, 0.5737544009224259]"
Mismatched-C-5,13938,0,False,False,True,"[0.8417516926833191, 0.817328383176977, 0.7933027120537487, 0.7803229801489033, 0.80739638126314, 0.8239347524655103, 0.7960358358756175, 0.8278265311027604]"
Mismatched-C-5,14049,5,False,False,True,"[0.6311454680625816, 0.6585935784581161, 0.6837850635840157, 0.648104879674088, 0.698018600727883, 0.7073079232282915, 0.6534917835660958, 0.6654513103177542]"
Mismatched-C-5,14170,1,False,False,True,"[0.6323551763971667, 0.6539541991900759, 0.6402093824319135, 0.62939125853212, 0.6495228450463266, 0.64492798175837, 0.6128275017228805, 0.6322987144597862]"
Mismatched-C-5,14245,7,False,False,True,"[0.6108629445794402, 0.6037954155045526, 0.672985756514668, 0.6119545468443908, 0.6417852192642641, 0.6140258242833772, 0.6873935415305228, 0.6954559447111082]"
Mismatched-C-5,14274,5,False,False,True,"[0.6596327987922633, 0.6485731969548962, 0.6188850837380757, 0.6294770652663167, 0.6030538100626134, 0.6725974891283077, 0.5754525294000054, 0.5803592840476232]"
Mismatched-C-5,14728,6,False,False,True,"[0.5988360182598034, 0.5588843301115041, 0.559337912281541, 0.5775078377197453, 0.5519527123187435, 0.4961105724129875, 0.6073702825868552, 0.5401070798789237]"
Mismatched-C-5,15068,1,False,False,True,"[0.7449410820198897, 0.7450780451174608, 0.7407810352609708, 0.7114369988090059, 0.6961876878734885, 0.7160221112775158, 0.716085661840244, 0.7233555386034085]"
Mismatched-C-5,15181,7,False,False,True,"[0.578067985978283, 0.6176266661762051, 0.6031781000849907, 0.5681730051023917, 0.5938519014557706, 0.5885775156499711, 0.5745825072598969, 0.6338350532942963]"
Mismatched-C-5,15182,5,False,False,True,"[0.526166052597984, 0.5234649328310021, 0.549021300605643, 0.6006853058411239, 0.5985127932616376, 0.6174605183088167, 0.5550253398171339, 0.6113886892185532]"
Mismatched-C-5,15191,5,False,False,True,"[0.6369330928417047, 0.6744021469827917, 0.7155352451403563, 0.6348884469945648, 0.6597016681785661, 0.7740304162180722, 0.7445272325382957, 0.6925714470014691]"
Mismatched-C-5,15274,3,False,False,True,"[0.6294032254776105, 0.6899025119855112, 0.6689315716134264, 0.7004214480974922, 0.6982101759229622, 0.6601301022510754, 0.6625913427461557, 0.6971253262600607]"
Mismatched-C-5,15386,6,False,False,True,"[0.6059911333086991, 0.6002954681115812, 0.6201723582794826, 0.6442165944299416, 0.6399084769851779, 0.5739468972701516, 0.6562323465447955, 0.5877122562366635]"
Mismatched-C-5,15438,7,False,False,True,"[0.5810197421027168, 0.6148451018238161, 0.5825569391287112, 0.5806696373185761, 0.5831815266762442, 0.6467065793726654, 0.6363650239253036, 0.6540656214018801]"
Mismatched-C-5,15516,0,False,False,True,"[0.6292994273195159, 0.539056579839034, 0.5564632702586209, 0.5303883872725123, 0.4849047558610831, 0.5609561847807527, 0.5546280783322132, 0.5457039609722982]"
Mismatched-C-5,15631,0,False,False,True,"[0.8091848573754934, 0.7181701935693152, 0.7317116138621286, 0.6805157310301866, 0.7425792077587179, 0.7175016695968724, 0.8059713641324997, 0.6296886465210796]"
Mismatched-C-5,15632,5,False,False,True,"[0.5403649772104869, 0.5878937680664393, 0.5978605641078014, 0.5656330683199513, 0.5337624364173128, 0.6058456390307663, 0.5947941744956198, 0.5676276366001622]"
Mismatched-C-5,15865,6,False,False,True,"[0.6186041732521279, 0.6245848795950181, 0.6225182412813495, 0.5955508767421993, 0.6652753486593606, 0.5989693690029938, 0.7324206781985223, 0.6075042399537531]"
Mismatched-C-5,15898,1,False,False,True,"[0.7123982255646886, 0.7211401634905148, 0.6947584696546479, 0.6456037592843991, 0.666620243862897, 0.7180121176269957, 0.6315181053957277, 0.7149637275908058]"
Mismatched-C-5,15953,3,False,False,True,"[0.564867615242135, 0.6090365922418521, 0.5936442803237845, 0.6275794747025042, 0.6056591391842627, 0.5966481904932687, 0.5978988651027883, 0.5302841562826364]"
Mismatched-C-5,15985,1,False,False,True,"[0.6508184328276333, 0.746977967744084, 0.6767423306244631, 0.6052695224754143, 0.7466086075390055, 0.6362617455642126, 0.71096468301762, 0.6649168869435205]"
Mismatched-C-5,16251,5,False,False,True,"[0.639912359165159, 0.5574024862252644, 0.5689109386719029, 0.6460211257369288, 0.6093210965873229, 0.7016883800749841, 0.6211675532189594, 0.619919653418001]"
Mismatched-C-5,16424,4,False,False,True,"[0.6601532988610448, 0.6632188594087361, 0.6172635160888509, 0.6054479954747107, 0.6704162064710529, 0.6215002835587468, 0.6267987938943438, 0.6427946780859037]"
Mismatched-C-5,16525,1,False,False,True,"[0.657367751175493, 0.75747512834736, 0.698925928437419, 0.7077290048307674, 0.6468689464735731, 0.5940283803894665, 0.6682242177188771, 0.6646679981768312]"
Mismatched-C-5,16625,4,False,False,True,"[0.6440977327771223, 0.6514730534365375, 0.6645165865537357, 0.6591946399322828, 0.6830097656951648, 0.630894588275513, 0.6657399680888227, 0.6766870729009533]"
Mismatched-C-5,16718,2,False,False,True,"[0.5830935662502492, 0.6154476973511429, 0.694412046363756, 0.6386864080766647, 0.5891384257669263, 0.588142567177977, 0.6100803398993215, 0.6144848824697563]"
Mismatched-C-5,16800,6,False,False,True,"[0.622506191732656, 0.5710538493683208, 0.5947018285824648, 0.6107231937776286, 0.6224039195701446, 0.6215895901947608, 0.6542307080894285, 0.6008236143453531]"
Mismatched-C-5,17017,2,False,False,True,"[0.6219020975607092, 0.6538794602878488, 0.7190908908011763, 0.6342545008011422, 0.6972223385387987, 0.6842385659042536, 0.6878604911238662, 0.6322578017046115]"
Mismatched-C-5,17605,4,False,False,True,"[0.6740815783945098, 0.5664754946686591, 0.48306314569346565, 0.6726941811653576, 0.693084234623818, 0.5841527946834242, 0.6693672336762382, 0.6523841634072272]"
Mismatched-C-5,17651,6,False,False,True,"[0.6896261353811968, 0.7060650723909825, 0.619120898154657, 0.6747866228327531, 0.6895598470511343, 0.6946586652368022, 0.709595741266076, 0.6943408175902989]"
Mismatched-C-5,17795,3,False,False,True,"[0.6651007471078416, 0.6357882864217452, 0.6476809545804099, 0.7213509006225958, 0.6069737037181923, 0.6380922293155379, 0.6284360296024782, 0.6844008012964482]"
Mismatched-C-5,17843,7,False,False,True,"[0.6102485378948885, 0.6594300666434691, 0.4913639223000493, 0.5362116646215896, 0.577190977755988, 0.6321199384959842, 0.5802963194352804, 0.6742374879116029]"
Mismatched-C-5,17865,6,False,False,True,"[0.7417356090196374, 0.7567506337035148, 0.7172378001083616, 0.7746684688484824, 0.7680731443715071, 0.7290614842343486, 0.7933748953662356, 0.7467245826975331]"
Mismatched-C-5,17946,0,False,False,True,"[0.6225331313088408, 0.5493043882743158, 0.6164010394619743, 0.5900077437649653, 0.5867049509130511, 0.6186675043039769, 0.5659549715156922, 0.5947371692586436]"
Mismatched-C-5,17987,2,False,False,True,"[0.5457309012751506, 0.574027537169906, 0.6399604150106799, 0.5681196746282502, 0.5286431320845346, 0.5756248582295505, 0.6148723331690948, 0.6302011361758397]"
Mismatched-C-5,18115,5,False,False,True,"[0.5439875443048736, 0.5271881021365898, 0.5736220163329486, 0.4567964528825146, 0.5121173826751516, 0.5745705135903558, 0.44480597154607915, 0.5544614353483979]"
Mismatched-C-5,18159,1,False,False,True,"[0.6256327426558591, 0.7430822911552379, 0.6802006825463666, 0.7302951189095422, 0.6941195299158587, 0.6686377287231594, 0.7021926234880447, 0.6774593266978881]"
Mismatched-C-5,18170,7,False,False,True,"[0.6112424645323832, 0.47870185785260244, 0.5332872678405338, 0.5997520045778035, 0.6064112602208742, 0.5525389794879131, 0.5349055928841636, 0.6572051693649765]"
Mismatched-C-5,18556,4,False,False,True,"[0.8462461700565777, 0.8128715074184132, 0.7023396866407724, 0.7390812063151255, 0.8553435273796174, 0.7815869021779744, 0.812975746569861, 0.7220825902126481]"
